0,1,2,3,4,5,6,7,8
0.0,0.0,0.0,0.011142061281337047,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.00467032967032967,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002785515320334262,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002559726962457338,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.017918088737201365,0.0,0.0
0.05163817663817664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.008387342737323675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.023318872017353578,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0019908987485779293,0.0,0.0
0.0,0.0,0.010164835164835165,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008104395604395605,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003033367037411527
0.0,0.0,0.0,0.01471100278551532,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.009478021978021977,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0
0.0,0.0,0.0028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002844141069397042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.03270762229806599,0.0,0.0
0.0,0.0,0.003434065934065934,0.0,0.0,0.0,0.0,0.0,0.0
0.0010683760683760685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015031645569620253,0.0
0.0,0.0,0.010714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.021326601671309193,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01088091922005571,0.0,0.0,0.0,0.0,0.0
0.03258547008547009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0017409470752089136,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0004352367688022284,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010532729805013928,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0007834261838440111,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005745125348189415,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.004258241758241758,0.0,0.0,0.0,0.0,0.0,0.0
0.08173076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01249442213297635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0178491744756805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.009817045961624275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0035698348951361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016956715751896476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016956715751896476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01897632311977716,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.026030368763557483,0.0,0.0,0.0
0.0,0.008478357875948238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0073005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004613509749303621,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005309888579387186,0.0,0.0,0.0,0.0,0.0
0.013710826210826211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00535475234270415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001958689458689459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.010263275323516287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001510989010989011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002437325905292479,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0006868131868131869,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0070498915401301515,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015822784810126583,0.0
0.0,0.0,0.0,0.0,0.0,0.0032537960954446853,0.0,0.0,0.0
0.0,0.0,0.002197802197802198,0.0,0.0,0.0,0.0,0.0,0.0
0.003027065527065527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0024725274725274724,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.001422070534698521,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.016956715751896476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005800981704596163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02698467966573816,0.0,0.0,0.0,0.0,0.0
0.0,0.013386880856760375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.022757697456492636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0049085229808121375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007585899152164213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.013840529247910863,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.009817045961624275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00535475234270415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01834045584045584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.007592190889370932,0.0,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006507592190889371,0.0,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.009219088937093275,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.001422070534698521,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006232193732193732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008791782729805015,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.013144150417827297,0.0,0.0,0.0,0.0,0.0
0.0,0.011601963409192326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010683760683760685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004451566951566952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004462293618920125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.009227019498607242,0.0,0.0,0.0,0.0,0.0
0.011752136752136752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006247211066488175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.01897632311977716,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003307799442896936,0.0,0.0,0.0,0.0,0.0
0.0,0.0214190093708166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002677376171352075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.005082417582417583,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.020080321285140562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007585899152164213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.049085229808121376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.035252119589468986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008012820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006693440428380187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007834757834757835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004462293618920125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004835039817974972,0.0,0.0
0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004462293618920125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0026114206128133705,0.0,0.0,0.0,0.0,0.0
0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006247211066488175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.022311468094600623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0142793395805444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02358983286908078,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.03499303621169916,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04543871866295265,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.011316155988857938,0.0,0.0,0.0,0.0,0.0
0.0,0.011155734047300312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.011574074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0031236055332440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.02376392757660167,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0012186629526462396,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.015184381778741865,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.008387342737323675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015668523676880222,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004265320334261838,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
0.002492877492877493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0013057103064066853,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0031337047353760445,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0027114967462039045,0.0,0.0,0.0
0.0,0.0,0.012225274725274725,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001510989010989011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04865506329113924,0.0
0.002670940170940171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022311468094600626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003743036211699164,0.0,0.0,0.0,0.0,0.0
0.004095441595441595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002559726962457338,0.0,0.0
0.0,0.0,0.0,0.0,0.002668699961875715,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002668699961875715,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.003812428516965307,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015166835187057635
0.0,0.0,0.004258241758241758,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011122345803842264
0.0,0.0,0.0,0.0,0.006099885627144491,0.0,0.0,0.0,0.0
0.0017806267806267807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016483516483516484,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002287457110179184,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004550625711035267,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.001422070534698521,0.0,0.0
0.0,0.0,0.0,0.0020891364902506965,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06645569620253164,0.0
0.0438034188034188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.011945392491467578,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.01820250284414107,0.0,0.0
0.0,0.0,0.0,0.007486072423398328,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005142405063291139,0.0
0.0,0.0,0.0012362637362637362,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0031285551763367463,0.0,0.0
0.0,0.0,0.0,0.003307799442896936,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0027114967462039045,0.0,0.0,0.0
0.0,0.0,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0
0.005876068376068376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005396935933147632,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.004266211604095563,0.0,0.0
0.0,0.0,0.00989010989010989,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003568941504178273,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003021978021978022,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.010164835164835165,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003981797497155859,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0
0.0,0.0,0.0,0.0023502785515320335,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004352367688022284,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0006868131868131869,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0020891364902506965,0.0,0.0,0.0,0.0,0.0
0.0,0.03346720214190094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004613509749303621,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002275025278058645
0.0,0.0,0.0,0.0026114206128133705,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003046657381615599,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005561172901921132
0.0,0.0,0.0,0.0,0.0,0.0,0.006257110352673493,0.0,0.0
0.0,0.0,0.0,0.002263231197771588,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.008387342737323675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008182451253481894,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.003812428516965307,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01715592832634388,0.0,0.0,0.0,0.0
0.0,0.0,0.007554945054945055,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0027114967462039045,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0019062142584826535,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004044489383215369
0.0,0.0,0.0,0.0,0.0,0.0,0.0022753128555176336,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.021691973969631236,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.005422993492407809,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.005688282138794084,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001977848101265823,0.0
0.0,0.0,0.0,0.003743036211699164,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.013724742661075104,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002844141069397042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0031285551763367463,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.001422070534698521,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003697383390216155,0.0,0.0
0.0,0.0,0.0,0.001915041782729805,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0027114967462039045,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.002844141069397042,0.0,0.0
0.0,0.0,0.0,0.010967966573816155,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.006099885627144491,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0028725626740947075,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0008241758241758242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0035698348951361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002437325905292479,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035205696202531646,0.0
0.003027065527065527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0006093314763231198,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0018279944289693593,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0018279944289693593,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001510989010989011,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0
0.0,0.0,0.0,0.006354456824512535,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0007834261838440111,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006507592190889371,0.0,0.0,0.0
0.0,0.0,0.0,0.006354456824512535,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.019672701949860726,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.003021978021978022,0.0,0.0,0.0,0.0,0.0,0.0
0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03008088978766431
0.004095441595441595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008095403899721448,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.013557483731019523,0.0,0.0,0.0
0.0,0.0,0.0,0.008008356545961003,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0044394150417827296,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.020456128133704735,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.003046657381615599,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.002002089136490251,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04519230769230769,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.003697383390216155,0.0,0.0
0.0,0.0,0.002335164835164835,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0012362637362637362,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008653846153846154,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.005082417582417583,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.001131615598885794,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004613509749303621,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0
